0.795,6.0,14.0,0.0
0.795,7.0,25.0,0.0
0.795,41.0,32.0,0.0
0.795,8.0,2.0,0.0
0.795,42.0,4.0,0.0
0.795,36.0,12.0,0.0
0.795,21.0,37.0,0.0
0.795,46.0,34.0,0.0
0.795,48.0,16.0,0.0
0.795,6.0,9.0,0.0
0.795,13.0,27.0,0.0
0.795,13.0,13.0,0.0
0.795,8.0,28.0,0.0
0.795,37.0,47.0,0.0
0.795,46.0,13.0,0.0
0.79,5.0,14.0,1.0
0.79,6.0,25.0,1.0
0.79,40.0,32.0,1.0
0.79,8.0,1.0,1.0
0.79,42.0,3.0,1.0
0.79,35.0,12.0,1.0
0.79,21.0,36.0,1.0
0.79,46.0,33.0,1.0
0.79,48.0,17.0,1.0
0.79,7.0,9.0,1.0
0.79,14.0,27.0,1.0
0.79,13.0,14.0,1.0
0.79,8.0,29.0,1.0
0.79,37.0,48.0,1.0
0.79,46.0,12.0,1.0
0.785,6.0,14.0,2.0
0.785,5.0,25.0,2.0
0.785,39.0,32.0,2.0
0.785,8.0,0.0,2.0
0.785,43.0,3.0,2.0
0.785,36.0,12.0,2.0
0.785,20.0,36.0,2.0
0.785,46.0,32.0,2.0
0.785,49.0,17.0,2.0
0.785,8.0,9.0,2.0
0.785,15.0,27.0,2.0
0.785,13.0,15.0,2.0
0.785,9.0,29.0,2.0
0.785,38.0,48.0,2.0
0.785,46.0,13.0,2.0
0.78,6.0,15.0,3.0
0.78,6.0,25.0,3.0
0.78,38.0,32.0,3.0
0.78,9.0,0.0,3.0
0.78,43.0,2.0,3.0
0.78,36.0,11.0,3.0
0.78,19.0,36.0,3.0
0.78,46.0,31.0,3.0
0.78,49.0,16.0,3.0
0.78,8.0,10.0,3.0
0.78,15.0,28.0,3.0
0.78,13.0,16.0,3.0
0.78,9.0,28.0,3.0
0.78,39.0,48.0,3.0
0.78,47.0,13.0,3.0
0.775,5.0,15.0,4.0
0.775,6.0,24.0,4.0
0.775,37.0,32.0,4.0
0.775,10.0,0.0,4.0
0.775,42.0,2.0,4.0
0.775,35.0,11.0,4.0
0.775,19.0,37.0,4.0
0.775,46.0,30.0,4.0
0.775,49.0,17.0,4.0
0.775,9.0,10.0,4.0
0.775,16.0,28.0,4.0
0.775,14.0,16.0,4.0
0.775,9.0,29.0,4.0
0.775,39.0,47.0,4.0
0.775,47.0,12.0,4.0
0.77,5.0,16.0,5.0
0.77,6.0,23.0,5.0
0.77,37.0,33.0,5.0
0.77,10.0,1.0,5.0
0.77,42.0,3.0,5.0
0.77,35.0,12.0,5.0
0.77,19.0,38.0,5.0
0.77,46.0,29.0,5.0
0.77,48.0,17.0,5.0
0.77,10.0,10.0,5.0
0.77,17.0,28.0,5.0
0.77,15.0,16.0,5.0
0.77,9.0,28.0,5.0
0.77,39.0,46.0,5.0
0.77,47.0,11.0,5.0
0.765,5.0,17.0,6.0
0.765,5.0,23.0,6.0
0.765,36.0,33.0,6.0
0.765,10.0,2.0,6.0
0.765,42.0,4.0,6.0
0.765,35.0,11.0,6.0
0.765,19.0,39.0,6.0
0.765,47.0,29.0,6.0
0.765,49.0,17.0,6.0
0.765,11.0,10.0,6.0
0.765,18.0,28.0,6.0
0.765,16.0,16.0,6.0
0.765,9.0,29.0,6.0
0.765,40.0,46.0,6.0
0.765,47.0,10.0,6.0
0.76,5.0,16.0,7.0
0.76,5.0,24.0,7.0
0.76,36.0,34.0,7.0
0.76,10.0,3.0,7.0
0.76,42.0,5.0,7.0
0.76,36.0,11.0,7.0
0.76,19.0,38.0,7.0
0.76,46.0,29.0,7.0
0.76,49.0,16.0,7.0
0.76,11.0,11.0,7.0
0.76,18.0,29.0,7.0
0.76,17.0,16.0,7.0
0.76,9.0,28.0,7.0
0.76,40.0,45.0,7.0
0.76,47.0,11.0,7.0
0.755,6.0,16.0,8.0
0.755,4.0,24.0,8.0
0.755,35.0,34.0,8.0
0.755,9.0,3.0,8.0
0.755,43.0,5.0,8.0
0.755,35.0,11.0,8.0
0.755,19.0,39.0,8.0
0.755,47.0,29.0,8.0
0.755,48.0,16.0,8.0
0.755,12.0,11.0,8.0
0.755,19.0,29.0,8.0
0.755,17.0,17.0,8.0
0.755,10.0,28.0,8.0
0.755,41.0,45.0,8.0
0.755,47.0,10.0,8.0
0.75,6.0,17.0,9.0
0.75,3.0,24.0,9.0
0.75,34.0,34.0,9.0
0.75,9.0,4.0,9.0
0.75,43.0,6.0,9.0
0.75,34.0,11.0,9.0
0.75,20.0,39.0,9.0
0.75,48.0,29.0,9.0
0.75,48.0,17.0,9.0
0.75,13.0,11.0,9.0
0.75,20.0,29.0,9.0
0.75,16.0,17.0,9.0
0.75,10.0,29.0,9.0
0.75,42.0,45.0,9.0
0.75,47.0,9.0,9.0
0.745,6.0,18.0,10.0
0.745,2.0,24.0,10.0
0.745,34.0,35.0,10.0
0.745,9.0,5.0,10.0
0.745,43.0,7.0,10.0
0.745,33.0,11.0,10.0
0.745,21.0,39.0,10.0
0.745,47.0,29.0,10.0
0.745,48.0,18.0,10.0
0.745,13.0,12.0,10.0
0.745,19.0,29.0,10.0
0.745,16.0,16.0,10.0
0.745,11.0,29.0,10.0
0.745,43.0,45.0,10.0
0.745,47.0,10.0,10.0
0.74,6.0,17.0,11.0
0.74,2.0,23.0,11.0
0.74,33.0,35.0,11.0
0.74,10.0,5.0,11.0
0.74,43.0,8.0,11.0
0.74,34.0,11.0,11.0
0.74,21.0,38.0,11.0
0.74,47.0,30.0,11.0
0.74,48.0,17.0,11.0
0.74,14.0,12.0,11.0
0.74,20.0,29.0,11.0
0.74,16.0,15.0,11.0
0.74,10.0,29.0,11.0
0.74,43.0,44.0,11.0
0.74,46.0,10.0,11.0
0.735,6.0,18.0,12.0
0.735,2.0,22.0,12.0
0.735,32.0,35.0,12.0
0.735,11.0,5.0,12.0
0.735,42.0,8.0,12.0
0.735,35.0,11.0,12.0
0.735,21.0,39.0,12.0
0.735,47.0,31.0,12.0
0.735,48.0,16.0,12.0
0.735,15.0,12.0,12.0
0.735,20.0,28.0,12.0
0.735,16.0,14.0,12.0
0.735,11.0,29.0,12.0
0.735,43.0,43.0,12.0
0.735,47.0,10.0,12.0
0.73,7.0,18.0,13.0
0.73,2.0,23.0,13.0
0.73,31.0,35.0,13.0
0.73,11.0,4.0,13.0
0.73,41.0,8.0,13.0
0.73,34.0,11.0,13.0
0.73,21.0,38.0,13.0
0.73,47.0,30.0,13.0
0.73,48.0,15.0,13.0
0.73,16.0,12.0,13.0
0.73,21.0,28.0,13.0
0.73,16.0,13.0,13.0
0.73,10.0,29.0,13.0
0.73,44.0,43.0,13.0
0.73,47.0,11.0,13.0
0.725,8.0,18.0,14.0
0.725,3.0,23.0,14.0
0.725,31.0,36.0,14.0
0.725,11.0,5.0,14.0
0.725,40.0,8.0,14.0
0.725,35.0,11.0,14.0
0.725,20.0,38.0,14.0
0.725,47.0,31.0,14.0
0.725,49.0,15.0,14.0
0.725,17.0,12.0,14.0
0.725,21.0,27.0,14.0
0.725,17.0,13.0,14.0
0.725,11.0,29.0,14.0
0.725,44.0,42.0,14.0
0.725,46.0,11.0,14.0
0.72,9.0,18.0,15.0
0.72,3.0,22.0,15.0
0.72,32.0,36.0,15.0
0.72,12.0,5.0,15.0
0.72,41.0,8.0,15.0
0.72,36.0,11.0,15.0
0.72,20.0,37.0,15.0
0.72,47.0,32.0,15.0
0.72,0.0,15.0,15.0
0.72,18.0,12.0,15.0
0.72,21.0,26.0,15.0
0.72,18.0,13.0,15.0
0.72,12.0,29.0,15.0
0.72,45.0,42.0,15.0
0.72,47.0,11.0,15.0
0.715,9.0,17.0,16.0
